obj_name,nb_kp,descriptors
helicopter,304,"[[  8.   3.   3. ...  11.   4.   3.]
 [ 27.  11.   1. ...   0.   0.   0.]
 [ 29.   2.   0. ... 102.   2.   0.]
 ...
 [  1.   0.   0. ...   1.   0.   0.]
 [  5.  34.  30. ...   0.   0.   0.]
 [ 27.   3.   0. ...  10.   1.   4.]]"
BACKGROUND_Google,145,"[[ 10.  37.  56. ...   0.   0.   0.]
 [  1.   0.   0. ...  13.  48.  46.]
 [ 31.   9.  50. ...   0.   0.   0.]
 ...
 [ 78.  75.  32. ...   0.   0.   0.]
 [100.  33.   6. ...   0.   0.   0.]
 [136.  14.   0. ...   1.   1.   1.]]"
inline_skate,120,"[[ 27.  10.  21. ...   0.   0.  26.]
 [  9.  63.  10. ...   0.   0.  13.]
 [ 54.   5.  11. ...   0.   0.   4.]
 ...
 [ 88.   9.   0. ...   0.   0.   9.]
 [  0.  49. 123. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   0.]]"
laptop,66,"[[  0.   0.   4. ...  18.  29.  34.]
 [ 18.  26.  11. ...   0.   0.   2.]
 [  0.   1.  53. ...  63. 112.  12.]
 ...
 [  0.  39.  86. ...   0.   0.   8.]
 [  1.   0.   0. ...   0.   4.  31.]
 [  0.  57. 100. ...   0.   0.   0.]]"
airplanes,220,"[[ 4.  0.  0. ...  1.  0.  0.]
 [74. 12.  2. ...  1.  0.  1.]
 [ 0.  0.  0. ...  0. 23. 40.]
 ...
 [34.  2.  1. ...  2.  0.  0.]
 [ 4. 54. 33. ...  2.  0.  1.]
 [64.  3.  0. ...  0.  0.  0.]]"
dragonfly,146,"[[120.  68.   7. ...   0.   0.   1.]
 [ 20. 123.  69. ...   0.  59.  44.]
 [ 45.  32.   3. ...   0.   0.   6.]
 ...
 [  0.   0.   0. ...   0.   0.   3.]
 [  2.   0.   0. ...   0.   0.  15.]
 [  0.   0.   0. ...   0.   0.   4.]]"
wrench,118,"[[ 10.  23.  16. ...   0.   0.  19.]
 [  0.   2.  17. ...   0.   0.   4.]
 [ 35. 124.  96. ...   1.   0.   0.]
 ...
 [ 49. 134. 102. ...   1.   0.   5.]
 [ 30.  89. 130. ...   0.   0.  10.]
 [  0.   0.   0. ...   0.   1.   1.]]"
car_side,211,"[[ 0.  0.  3. ...  4.  0.  1.]
 [47. 80. 66. ...  9. 10. 10.]
 [43.  8.  0. ...  0.  0.  9.]
 ...
 [ 0.  0.  0. ...  0.  0.  0.]
 [ 5.  5.  4. ...  0.  0. 17.]
 [ 0.  5. 77. ... 46.  4.  2.]]"
soccer_ball,76,"[[  3.   7.   6. ... 138.   3.   1.]
 [  3.   0.   0. ...   0.   0.   0.]
 [ 27.  13.   0. ...   1.   0.   0.]
 ...
 [  3.  15.  34. ...  24.   4.   0.]
 [  0.   0.   0. ...   0.   0.   0.]
 [  0. 101. 139. ...   0.   0.   0.]]"
joshua_tree,266,"[[  1.   0.   0. ...   2.   1.   0.]
 [  6.   0.  73. ...   4.   0.   0.]
 [ 42.  52.  50. ...   0.   0.   7.]
 ...
 [  0.   0.   0. ... 106.  33.  53.]
 [ 19.  20.  10. ...   0.   0.   1.]
 [  1.   4.   2. ...  38.   2.   1.]]"
Faces,112,"[[ 0.  0.  0. ... 22.  0.  2.]
 [ 0.  0.  0. ... 22.  4.  5.]
 [49.  5.  0. ... 30. 34.  6.]
 ...
 [14.  0.  5. ...  0.  0.  0.]
 [ 5.  2.  8. ...  7.  0.  9.]
 [ 0.  0.  5. ...  0.  0.  0.]]"
airplanes,57,"[[52. 33.  2. ...  0.  0.  0.]
 [ 6. 58. 17. ...  0.  0.  0.]
 [ 2. 14. 46. ...  0.  0. 21.]
 ...
 [34.  0.  0. ...  2.  8.  7.]
 [12. 11. 15. ...  1.  1.  0.]
 [ 2.  0.  0. ... 14.  2.  1.]]"
airplanes,132,"[[ 61.   7.   1. ...   0.   0.   0.]
 [ 62.  56.   7. ...   0.   0.   0.]
 [ 14.  15.   3. ...   0.   0.   4.]
 ...
 [  0.   0.   0. ...  30. 131. 139.]
 [  3.   8. 110. ...   9.  25.  37.]
 [ 47.  15.  10. ...   0.   0.   0.]]"
laptop,56,"[[ 0.  0.  0. ...  0.  2. 10.]
 [ 1.  4. 37. ...  0.  0.  3.]
 [ 3.  7. 95. ...  0.  0. 26.]
 ...
 [11.  0. 26. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  6.]
 [ 0.  0.  0. ...  4.  0.  0.]]"
watch,124,"[[  0.   0.   1. ...  86.  29.  26.]
 [  0.   0.   0. ...  44.  30.  12.]
 [102.  17.   3. ...  73.  42.   2.]
 ...
 [  9.  46. 129. ...   0.   0.  17.]
 [ 77.  17.   0. ...   0.   0.   0.]
 [ 80. 133.  18. ...   0.   0.   0.]]"
ketch,50,"[[ 13.  14.   2. ...  28.  29. 108.]
 [ 18. 116.  32. ...  14.  32.  69.]
 [  0.   0.   0. ...  40.   2.   0.]
 ...
 [ 50.   8.   1. ...  64.   4.   7.]
 [ 29.   5.   3. ...   0.   0.   9.]
 [ 83.  57.   5. ...   0.   0.   0.]]"
watch,85,"[[ 0.  4. 57. ... 17. 35. 28.]
 [ 1.  2. 12. ...  3. 10. 14.]
 [32. 10. 15. ... 22. 18. 26.]
 ...
 [47. 32. 40. ... 10.  8. 24.]
 [14. 73. 83. ...  5.  7. 32.]
 [ 4.  8. 14. ...  6.  9. 26.]]"
cup,85,"[[  0.   0.   0. ...   0.   0.   1.]
 [  0.   0.   4. ...  93.  48.  10.]
 [  0.   0.   6. ...   0.   0.   1.]
 ...
 [ 11.   4.   2. ...   0.   0.   0.]
 [ 10.  15.  17. ...   0.   0.   0.]
 [146.  14.   0. ...   0.   0.   2.]]"
grand_piano,111,"[[ 11.  10.  35. ...   0.   0.   0.]
 [  0.  51.  91. ...   0.   0.   3.]
 [  0.   0.   0. ...   2.   1.   2.]
 ...
 [ 35. 134. 116. ...   0.   0.   3.]
 [ 14.  55.  11. ...   0.   0.   0.]
 [  8.  40.  50. ...   0.   0.   3.]]"
cougar_body,109,"[[  6.   1.   0. ...   0.   0.  20.]
 [114.  94.   3. ...   0.  17. 114.]
 [  1.  39.  20. ...  12.   5.   1.]
 ...
 [  1.   6.   4. ...   0.  18.  36.]
 [  5.  12.   7. ...   3.   5.  13.]
 [ 19.  85.   8. ...   0.   0.  19.]]"
Motorbikes,133,"[[ 65.  37.   4. ...   0.   0.   3.]
 [  5.  27.  98. ...   0.   0.   1.]
 [  5.  54.  39. ...   0. 138.   8.]
 ...
 [  1.   0.   0. ...   1.   1.   2.]
 [ 18.   0.   0. ...   1.   1.   2.]
 [ 98.   7.   0. ...   0.   0.   0.]]"
BACKGROUND_Google,347,"[[ 76.   7.   4. ...   0.   0.   1.]
 [109.  25.  11. ...   0.   0.   6.]
 [  0.   3.   0. ...   0.   0.   6.]
 ...
 [  0.   0.  15. ...  15.   0.   0.]
 [  1.   0.   6. ...   0.   0.   1.]
 [ 26.  53.  87. ...   0.   0.   6.]]"
kangaroo,119,"[[ 53.   5.   0. ...   2.   3.   3.]
 [  7.   0.   0. ...   0.   0.   1.]
 [  0.   0.   1. ...   8.   5.   5.]
 ...
 [  0.   0.   0. ...  13.   0.   0.]
 [ 57. 103.   9. ...   0.   0.   0.]
 [ 55.   2.   0. ...   0.   0.   1.]]"
Motorbikes,122,"[[136.  71.  21. ...   0.   0.   0.]
 [ 32.  10.   0. ...   0.   0.   2.]
 [154.  14.   0. ...   0.   0.   1.]
 ...
 [  0.   0.   0. ...   0.   0.  33.]
 [  0.   0.   5. ...   0.   0.   1.]
 [  0.   6.  71. ...   0.   0.   2.]]"
BACKGROUND_Google,255,"[[ 11.  16.  26. ...   0.   0.   1.]
 [  0.  23.  95. ...   0.   0.   5.]
 [  0.  51. 128. ...   0.   0.   2.]
 ...
 [  5.   8.   7. ...   0.   0.  10.]
 [  0.   1.  11. ...   3.   0.   4.]
 [  0.   2.   5. ...   0.   0.   1.]]"
umbrella,61,"[[ 8.  5.  6. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  0.]
 [ 1.  0.  0. ...  0.  0.  0.]
 ...
 [ 1.  8.  6. ...  0.  0.  0.]
 [ 0.  0.  0. ...  4.  3. 18.]
 [ 1.  3.  0. ...  0.  0.  0.]]"
airplanes,60,"[[  2.   9. 129. ...   0.   1.   1.]
 [  0.   0.   1. ...   0.  70. 127.]
 [  4.   6.   8. ...   0.   0.   9.]
 ...
 [  1.  67.  40. ...   0.   2.   2.]
 [  8.  65.  95. ...   2.   1.   1.]
 [  3.  53. 102. ...   1.   5.   1.]]"
trilobite,172,"[[ 11.   5.   0. ...   2.   6.  16.]
 [136.   1.   0. ...   1.   3.   1.]
 [ 19.   4.   0. ...  39.  22.   5.]
 ...
 [ 38. 130.  12. ...   1.   0.   0.]
 [  0.   0.   0. ...   7.   1.   4.]
 [ 96. 138.   0. ...   0.   0.   0.]]"
Motorbikes,85,"[[127.   4.   0. ...   0.   0.   2.]
 [ 17.   2.   0. ...   0.   0.   9.]
 [ 13.   0.   0. ...   6.   2.   0.]
 ...
 [  0.  19. 125. ...   0.   0.   7.]
 [  1.   0.   0. ...  58.  35.   7.]
 [  1.   0.   0. ...  45.  19.   4.]]"
emu,202,"[[ 9.  7.  7. ... 22.  7.  8.]
 [74. 38.  3. ... 17.  5.  9.]
 [54. 31.  1. ... 12.  3. 10.]
 ...
 [58. 16. 26. ...  1.  2.  0.]
 [44. 73. 13. ...  6. 25. 71.]
 [ 0.  0.  0. ... 29. 24. 35.]]"
joshua_tree,94,"[[53. 16.  0. ...  0.  0.  3.]
 [33. 16.  0. ...  0.  5. 17.]
 [ 7.  1.  0. ...  0.  0.  1.]
 ...
 [16. 50. 78. ...  0.  0.  0.]
 [82. 18.  1. ...  0.  0.  0.]
 [13. 10.  0. ...  0.  0. 31.]]"
Motorbikes,136,"[[153.   2.   0. ...   0.   0.   0.]
 [ 24.  22.   0. ...   0.   0.   0.]
 [  8.  11. 100. ...   0.   0.   0.]
 ...
 [  0.   5.  60. ...   0.   0.   4.]
 [  0.   0.   0. ...   0.   0.   0.]
 [ 42. 104.   0. ...   0.   0.   1.]]"
headphone,37,"[[  2.  29.   0. ...   0.   0.   0.]
 [  1.  87. 139. ...   0.   0.   0.]
 [ 12. 133.   0. ...  32.  25.   0.]
 ...
 [  0.   0.   0. ...  22.   0.   0.]
 [  0.   0.  33. ...   0.   0.   0.]
 [  0.  19. 171. ...   0.   0.   0.]]"
Motorbikes,265,"[[  5.   7.   6. ...   6.  26.  26.]
 [ 28.  21.   7. ...   2.   0.   0.]
 [ 28. 118.  10. ...  83.   9.   1.]
 ...
 [  0.   0.   0. ...   0.   0.   0.]
 [ 19. 107.  33. ...   0.   0.   2.]
 [ 46.   7.   2. ...   0.   0.   0.]]"
bass,120,"[[ 0.  0.  0. ...  3.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  1.]
 [ 4.  0.  0. ...  0.  0.  4.]
 ...
 [ 1.  0.  0. ...  2.  0.  1.]
 [21.  1.  0. ...  1.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  0.]]"
minaret,73,"[[ 98.  14.   0. ...   0.   0.   3.]
 [  1.   1.   1. ...   0.  38.  24.]
 [  8.   9. 158. ...   1.  76.  37.]
 ...
 [  0.   0.   4. ...   1.   1.   1.]
 [  0.   5.  64. ...   0.   0.   0.]
 [  1.   1.   3. ...   0.   0.   0.]]"
metronome,70,"[[ 1.  0.  0. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  2. 11.]
 [ 0.  0.  5. ...  0.  0.  0.]
 ...
 [ 2. 62. 84. ...  0.  0.  0.]
 [10. 20.  7. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  2.]]"
schooner,65,"[[ 0.  0. 22. ...  6.  7.  2.]
 [17. 11.  0. ... 17.  5.  1.]
 [ 0.  1.  5. ...  0.  0.  0.]
 ...
 [97. 30.  0. ... 47.  3.  5.]
 [ 2. 38. 34. ...  0.  0.  0.]
 [ 0.  0.  2. ... 27.  7.  8.]]"
Motorbikes,133,"[[  4. 126.  80. ...   6.  53.  33.]
 [  4.  52.  49. ...  16. 134.   9.]
 [  0.   0.   2. ...  55.  28.   1.]
 ...
 [  2.   3.   1. ...   8.   6.   0.]
 [ 34.  10.   0. ...   2.   2.   8.]
 [ 24.  23.   1. ...   7.   2.   2.]]"
Faces_easy,134,"[[  0.   0.   0. ...  18.   2.   5.]
 [ 12.   0.   0. ...  26.  12.  15.]
 [  0.   1.  14. ...  36.   2.   1.]
 ...
 [ 16.   6.  14. ...  54.   4.   0.]
 [123.  37.   0. ...  15.   0.   0.]
 [ 97.  34.   1. ...   0.   0.   0.]]"
soccer_ball,35,"[[ 11.  76. 120. ...   0.   0.  27.]
 [ 14.  65. 130. ...   0.   0.  24.]
 [  0.  31. 144. ...  20.  10.   0.]
 ...
 [ 18.  48.  19. ...   0.   0.   4.]
 [ 10.  30.  34. ...   0.   0.   0.]
 [ 19.   7.   1. ...   0.   0.   1.]]"
elephant,167,"[[ 53.  63.   7. ...   0.   0.   0.]
 [ 84. 135.   3. ...   0.   1.  35.]
 [ 46. 173.  13. ...   0.   0.   0.]
 ...
 [ 56.  16.   7. ...   9.   7.  13.]
 [ 12.  21.  10. ...  38.  13.  17.]
 [ 13.  36.   1. ...  21.  14.   6.]]"
dolphin,78,"[[44.  2.  2. ...  0.  0.  0.]
 [ 5.  0.  0. ... 47.  1.  1.]
 [ 5.  0.  0. ...  2.  0.  0.]
 ...
 [ 4.  6. 20. ...  7.  2. 24.]
 [ 0.  0.  3. ...  1.  0.  1.]
 [59.  4.  4. ...  0.  3.  1.]]"
airplanes,38,"[[  0.   0.  15. ...   0.   0.  64.]
 [ 11.   8.  28. ...   0.  29.  78.]
 [  4. 121.  84. ...   0.   0.   1.]
 ...
 [  0.   0.   0. ...  56.  23.  25.]
 [  0.   0.   0. ...   0.   1.   3.]
 [ 97.  28.   0. ...   0.   8.   1.]]"
gerenuk,127,"[[  1.   1.   2. ...  20.   2.   1.]
 [  7.  12.   3. ...   0.   0.   4.]
 [  0.   0.   0. ...  37.   2.   4.]
 ...
 [  1.   3.   0. ... 110.   2.   0.]
 [ 63.  28.   1. ...   2.   0.   0.]
 [ 11.   0.   0. ...   0.   0.   0.]]"
airplanes,93,"[[  5.   6.   4. ...   0.   0.   1.]
 [  0.   0.   0. ...   0.   0.   1.]
 [  0.   0.   0. ...   0.   0.   0.]
 ...
 [  0.  60. 169. ...   8.  11.  16.]
 [  9.  16.   6. ...   1. 155.  72.]
 [  0.   0.   1. ...   0.   0.   0.]]"
Faces_easy,96,"[[131.  20.   1. ...   0.   0.   0.]
 [  3.   0.   0. ...  30.   0.   1.]
 [ 19.  17.   2. ...   0.   0.   0.]
 ...
 [ 36.  19.   2. ...  25.   0.   0.]
 [  0.  35.  69. ...   1.  11.  47.]
 [ 48.  90.  11. ...  24.   0.   3.]]"
camera,106,"[[  0.   0.   0. ...   0.   4.  84.]
 [  0.   1.   1. ...   0.   0.   0.]
 [ 28. 122.  13. ...   0.   2.  24.]
 ...
 [ 63.  21.   0. ...  23.  17.   0.]
 [  7.  44.   4. ...   0.   0.  22.]
 [  0.   0.   0. ...  14.  13.   0.]]"
hawksbill,75,"[[ 1.  6. 54. ...  8.  8. 28.]
 [ 1.  1.  9. ... 36. 30.  1.]
 [11. 44. 20. ...  8. 50. 74.]
 ...
 [22.  9. 24. ... 13. 13. 11.]
 [ 3.  6.  2. ... 12.  2.  0.]
 [46. 36. 14. ... 51.  1.  0.]]"
watch,98,"[[11.  2.  0. ...  0.  0. 11.]
 [29.  0.  0. ...  9.  2.  2.]
 [37.  0.  0. ... 16.  1.  2.]
 ...
 [ 1.  0.  0. ...  7.  5.  6.]
 [ 0.  0.  0. ... 47.  8.  1.]
 [ 1.  0.  0. ...  0.  0.  5.]]"
brain,312,"[[46. 48.  6. ...  0.  0.  0.]
 [27.  7.  1. ...  0.  0.  0.]
 [12. 16. 17. ...  0.  0.  0.]
 ...
 [ 8.  1.  3. ...  0.  0. 51.]
 [26. 60. 72. ...  0.  0.  0.]
 [16. 36. 71. ...  0.  0.  0.]]"
camera,126,"[[  6.   6.  10. ...   0.   0.   4.]
 [  3.  11.  16. ...   0.   0.   3.]
 [ 25.   3.   2. ...   0.   0.   0.]
 ...
 [  0.   0.   3. ...   5.   0.   2.]
 [105.   5.   0. ...   0.   3.   4.]
 [  5.   7.  34. ...   0.   0.   0.]]"
ant,150,"[[  0.   0.   0. ...  22.  96.  32.]
 [  7.  29. 129. ...   0.  33. 105.]
 [109.  34.   0. ... 111.  45.   1.]
 ...
 [ 47.   2.   0. ...   0.   0.   0.]
 [  1.   0.   0. ...   0.   0.   4.]
 [ 10.  22.   0. ...   9.   1.   4.]]"
windsor_chair,73,"[[ 0.  3. 34. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  2.]
 [ 0.  0.  0. ...  0.  0.  3.]
 ...
 [ 0.  0.  0. ...  0.  0. 49.]
 [ 0.  0.  0. ...  0.  0.  7.]
 [ 3.  0.  0. ...  0.  0.  4.]]"
Motorbikes,249,"[[  0.   0.  13. ...   0.   0.   1.]
 [  0.   0.   0. ...   0.   0.   1.]
 [  9.   3.   1. ...   0.   0.  12.]
 ...
 [136.  20.   1. ...   0.   0.   0.]
 [141.   5.   0. ...   0.   0.   2.]
 [ 74.   5.   5. ...   0.   0.   0.]]"
anchor,214,"[[ 14.  34.  96. ...   8.   3.   3.]
 [ 59. 144.  29. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   1.]
 ...
 [  0.   0.   0. ...  28.  11.  16.]
 [  3.  39.  82. ...   0.   7.  58.]
 [  7.  61. 100. ...   0.   0.  17.]]"
hawksbill,133,"[[ 54. 113.  20. ...   2.   0.   0.]
 [ 64.   8.   4. ...   2.   1.   5.]
 [ 81. 139.  14. ...   0.   0.   0.]
 ...
 [  0.  63. 113. ...  13.  40.   8.]
 [  2.  10.  55. ...   2.   4.  16.]
 [ 11.   8.  10. ...   1.   3.   0.]]"
watch,61,"[[131.   4.   0. ...   0.   0.   0.]
 [ 50.   0.   0. ...   0.   0.   0.]
 [  0.   0.   0. ...   4.   7.  13.]
 ...
 [ 76.  74.   7. ...   1.   1.  14.]
 [126.  44.   1. ...   7.  27.  55.]
 [110.   0.   0. ...   1.  15.  79.]]"
crayfish,84,"[[  0.   1.   2. ...   0.   0.  25.]
 [  0.   0.   0. ...   0.   0. 120.]
 [  0.   0.   1. ...   0.   0.   0.]
 ...
 [ 33.  31.  19. ...   0.   3.  23.]
 [  5.   2.   2. ...  49.  67.  19.]
 [  2.   1.   1. ...   0.   0.  39.]]"
airplanes,231,"[[  3.   3.  38. ...   0.   0.   0.]
 [  3.   1.   0. ...   0.   0.   0.]
 [  0.   4.   5. ...   0.   0.   0.]
 ...
 [ 57.  46.  19. ...   4.   4.  76.]
 [ 62.  32.  10. ...   0.   0.   0.]
 [128. 128.  22. ...   0.   0.   3.]]"
stop_sign,92,"[[ 40.   1.   0. ...   5.  25.   4.]
 [ 24.   9.   0. ...   0.   1.  17.]
 [  0.   0.   0. ...   1.   4.   9.]
 ...
 [  1.  25. 158. ...   0.   0.   0.]
 [  4. 104. 118. ...   0.   0.   0.]
 [  2.   3.   4. ...   0.   0.   0.]]"
ant,192,"[[ 21.   4.   0. ...  11.  13.   6.]
 [  0.   0.  37. ...   0.   0.   0.]
 [ 22.   4.   0. ...  14.  30.   5.]
 ...
 [ 10.  13.  20. ...   0.   0.  18.]
 [ 94. 134.  12. ...   0.   0.   1.]
 [  0.   0.   0. ...   0.   0.  11.]]"
trilobite,78,"[[ 1.  0.  0. ...  0.  3. 16.]
 [39.  1.  0. ...  0.  0.  1.]
 [57.  3.  0. ...  2.  1.  1.]
 ...
 [ 1.  1.  0. ...  2.  0.  1.]
 [95.  5.  0. ...  4.  0.  0.]
 [35.  3.  0. ...  5.  2.  2.]]"
Faces_easy,117,"[[ 12.  67.  50. ...   0.   0.   2.]
 [  0.   0.   0. ...   0.   1.  22.]
 [ 16.   0.   0. ...   2.  46.  15.]
 ...
 [ 70. 101.  42. ...   0.   0.   0.]
 [  0.   0.   0. ...  23.   4.   4.]
 [  0.   0.   0. ...   0.   0.  14.]]"
BACKGROUND_Google,108,"[[ 0.  0.  0. ...  1. 32.  1.]
 [15.  0.  0. ...  0.  0.  0.]
 [30.  5.  1. ... 75.  0.  0.]
 ...
 [30.  4.  0. ...  0.  0.  0.]
 [56.  6.  0. ...  1.  2. 10.]
 [ 2.  0.  0. ...  4. 34. 42.]]"
Faces,144,"[[ 0.  0.  6. ... 33.  3.  0.]
 [11.  6. 21. ... 15. 38. 11.]
 [55. 55. 44. ... 20. 14.  6.]
 ...
 [19.  6.  0. ...  2.  0.  1.]
 [ 0.  6. 69. ...  4.  2.  9.]
 [13.  1.  0. ...  0.  4. 17.]]"
metronome,67,"[[  0.   2. 176. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   1.]
 [ 30.  65.   4. ...  25. 107.  73.]
 ...
 [ 69.  34.   2. ...   0.   0.   0.]
 [ 94.   4.   0. ...   0.   0.   1.]
 [ 20.   2.   2. ...   0.   0.   0.]]"
airplanes,176,"[[  1.   4.  18. ...   0.   0.   0.]
 [ 30.  86.  21. ...   0.   0.   0.]
 [  0.   0.   3. ...   0.   0.   2.]
 ...
 [  9.  24.  81. ...   8.  11.   0.]
 [  2.   3.   1. ... 122.  23.  22.]
 [  5.  17.  28. ...   0.   0.   0.]]"
Faces_easy,95,"[[  0.   3.  20. ...   0.   1.  15.]
 [  7.   5.   0. ...   1.   0.   2.]
 [  0.   5.  38. ...   0.  37.  68.]
 ...
 [  0.  32. 136. ...   0.   0.   0.]
 [  0.   0.   0. ...  45.  63. 104.]
 [  1.   0.   0. ...   0.   0.   0.]]"
scorpion,123,"[[141.  43.   0. ...   1.  27.  37.]
 [  3. 132. 143. ...  12.  34.  21.]
 [  0.   0.   1. ...   0.   0.   0.]
 ...
 [ 53.  12.   0. ...  22.   4.   9.]
 [ 51.   0.   0. ...   2.   0.  50.]
 [ 56.   3.   0. ...   0.   0.   0.]]"
Leopards,215,"[[ 10.   0.   0. ...   2. 114.  24.]
 [ 14.   3.   0. ...   1.  10.  35.]
 [ 21.   3.   0. ...   0.   0.   1.]
 ...
 [ 34.   4.   0. ...  20.  16.   6.]
 [ 47.   3.   0. ...  12.  19.  38.]
 [ 61.   1.   0. ...   1.   1.   1.]]"
Motorbikes,140,"[[ 5.  7.  1. ...  1.  2.  4.]
 [21.  6.  0. ... 10.  1.  5.]
 [13.  1.  1. ...  0.  0.  0.]
 ...
 [12.  4. 22. ...  8.  1.  1.]
 [ 1.  0.  1. ...  4.  1. 14.]
 [ 1.  1. 15. ... 76. 35. 17.]]"
windsor_chair,191,"[[111.  18.   0. ...   1.   0.   0.]
 [  0.   0.   0. ...   7.   6.  14.]
 [  8. 158.  26. ...   0.   0.   0.]
 ...
 [  0.   9.   2. ...  17.  34.  34.]
 [ 21.  76.   2. ...   0.   4.  33.]
 [  5.   2.   0. ...   4.  27.  43.]]"
Motorbikes,107,"[[  0.   0.   0. ...  36.   1.  14.]
 [ 39.   1.  23. ...   0.   0.  10.]
 [  9.  28.  93. ...   0.   0.   1.]
 ...
 [  0.   0.   0. ...   1.  24.   8.]
 [ 29.   2.   2. ...   0.   0.  15.]
 [  8. 145.  20. ...   0.   0.   1.]]"
pyramid,3,"[[  5.  10.  25.  25.   2.   0.   0.   1.  31.  44.  24.   4.   0.   0.
    1.  26.  11.   1.   0.   0.   0.   0.   8. 120.   3.   0.   0.   0.
    0.   0.  10.  95.  13.  22.  39. 147.  19.   0.   0.   0. 147. 111.
   35.  25.   1.   0.   0.  24. 106.   5.   0.   0.   0.   0.   6. 101.
   13.   0.   0.   0.   0.   0.   1.  28.  24.   4.  17. 103.   7.   0.
   12.  50. 147.  19.   1.   5.   1.   0.   2. 136. 147.   5.   0.   0.
    0.   0.   0.  25.  11.   1.   0.   0.   0.   0.   0.   8.   2.   0.
    2.   2.   0.   0. 147. 147.  54.   0.   0.   0.   0.   0.  32. 147.
   42.   0.   0.   0.   0.   0.   0.  35.   8.   4.   0.   0.   0.   0.
    0.   0.]
 [ 10.  19.   1.   1.   0.   0.   0.   0.  36.  38.  21.  10.   0.   0.
    0.   4. 146.  32.   6.   1.   0.   0.   0.  85.  78.   5.   0.   0.
    0.   0.   0.  54.   9.  15.  17.  47.   3.   0.   0.   0.  48.  77.
   68. 146.  22.   0.   0.  10. 146. 146.  25.  13.   1.   0.   0.  33.
   90.  28.   0.   0.   0.   0.   0.   5.   5.  11.  60. 146.  27.   0.
    0.   0. 104.  23.  48. 146.  10.   0.   1. 121. 146.  25.   2.   4.
    0.   0.   0. 135.  42.   9.   0.   0.   0.   0.   0.   2.   3.   5.
    8.  70.  65.   2.   0.   0.  29.  10.   7.  11.   2.   0.   0.  12.
    6.   0.   0.   0.   0.   0.   0.   6.   0.   0.   0.   0.   0.   0.
    0.   0.]
 [  1.  59. 129.  24.  17.  18.   0.   0.  19. 129. 129.   0.   0.   1.
    0.   0.  50. 129.  19.   0.   0.   0.   0.   0.   2.   6.   3.   0.
    0.   0.   0.   0.   2.   5.   9.   3.  75. 116.   2.   1.  85.  99.
   15.   0.  11.  12.   2.   6. 129. 129.   1.   0.   0.   0.   0.   7.
   20.  10.   1.   0.   0.   0.   0.   0.   0.   0.   1.  11. 129.  49.
    0.   0. 118.  10.   2.   9.  47.   8.   0.  53. 129.  14.   0.   0.
    0.   0.   0.  85.  15.   2.   0.   0.   0.   0.   0.   0.   1.   1.
    1.  43. 129.   1.   0.   0. 129.  43.   3.  17.  40.   0.   0.  18.
  116.  38.   3.   0.   0.   0.   0.  32.   1.   0.   0.   0.   0.   0.
    0.   0.]]"
ketch,88,"[[  5.   0.   0. ...   3.   0.   0.]
 [  1.   0.   0. ...   1.   0.   0.]
 [ 77.   0.   1. ...  30.   3.  12.]
 ...
 [  0.   0.   7. ...   0.   9. 118.]
 [ 54.   8.   1. ...   0.   0.   1.]
 [ 84.  13.   0. ...   0.   0.   0.]]"
car_side,121,"[[ 82.  21.   4. ...   0.   0.  13.]
 [102.  55.  11. ...   0.   0.  11.]
 [ 51.  10.   0. ...   0.   4.  18.]
 ...
 [132.  30.   0. ...  13.  15.   0.]
 [135.  81.   0. ...   0.   0.   0.]
 [ 46. 137.  10. ...   0.   0.   0.]]"
chandelier,107,"[[ 67.  13.  11. ...   1.   0.   0.]
 [  5.   8.  34. ...   7.   1.   1.]
 [  0.   7.  64. ...   3.  40.  25.]
 ...
 [  0.   0.   8. ...   0.   0.   1.]
 [  8.  95. 133. ...   0.   0.   0.]
 [ 25. 145. 107. ...   0.   0.   0.]]"
anchor,194,"[[  1.   3. 124. ...   0.   0.   2.]
 [  1.  11.   1. ...   0.   0.   1.]
 [  0.  40. 130. ...   0.   0.   3.]
 ...
 [  0.   0.   0. ...   7.   5.  33.]
 [  0.   0.   0. ...  43.   2.   9.]
 [ 26.   4.   0. ...   0.   0.   0.]]"
grand_piano,96,"[[ 4.  1.  0. ...  0.  0.  0.]
 [ 1.  1.  0. ...  0.  0. 22.]
 [ 0.  0.  0. ... 13. 85.  1.]
 ...
 [ 0.  0.  0. ... 70.  0.  0.]
 [11.  0.  0. ...  1.  4.  4.]
 [ 1.  0.  0. ...  0.  0.  0.]]"
