obj_name,nb_kp,descriptors
obj14,24,"[[ 30.  89.  26. ...   0.   0.   0.]
 [ 32.   6.   1. ...   0.  15. 118.]
 [  0.  37.  58. ...   0.   0.   9.]
 ...
 [  1.   0.  11. ...   0.   0.   7.]
 [  1.   0.   1. ...   0.   0.   7.]
 [ 48. 112.   0. ...   0.   0.   2.]]"
obj93,55,"[[  9. 136.  51. ...   0.   0.   0.]
 [ 10.  49.  73. ...   0.   0.   6.]
 [ 11.  86.  24. ...   0.   0.   1.]
 ...
 [ 43.   7.   7. ...   0.  29. 140.]
 [ 30.  25.  49. ...   0.   0.   0.]
 [ 11.  76.  93. ...   0.   0.   0.]]"
obj25,372,"[[  0.   0.  16. ...  42.   2.   3.]
 [ 64.  82.  30. ...   0.   0.   0.]
 [101.   3.   2. ...   0.   0.   0.]
 ...
 [ 22.   8.   1. ...  12.  19.  33.]
 [ 15.   4.   1. ...  19.   6.   2.]
 [  0.   0.   0. ...  48.  98.  28.]]"
obj3,178,"[[ 96. 125.   7. ...   0.   0.   0.]
 [ 39.  17.   7. ...   0.   0.   0.]
 [ 65.  72.   3. ...   5.  12.  32.]
 ...
 [ 60.  61.   1. ...  20.   8.  23.]
 [  1.   6. 101. ...   0.   0.   0.]
 [  0.   5.  10. ...   9.   1.   1.]]"
obj40,122,"[[  1.   0.   0. ...  30.  29.   7.]
 [ 24.   7.   1. ...   0.   0.  58.]
 [ 89.  96.   4. ...  16.   3.   4.]
 ...
 [130. 130.  76. ...   3.   7.   6.]
 [ 41.   1.   1. ...   0.   0.   0.]
 [ 57.   6.   4. ...   0.   0.   0.]]"
obj4,16,"[[  0.  63.  70. ...   0.   0.   3.]
 [  0.   0.   3. ...   0.   0.   2.]
 [  0.   0.   0. ...   0.   0.   1.]
 ...
 [ 48.  93.   7. ...   1.   0.   0.]
 [ 38.  89.   6. ...   1.   0.   0.]
 [  3. 120.  88. ...   0.   0.   0.]]"
obj65,263,"[[39.  4.  2. ...  0.  0.  0.]
 [ 4.  0.  0. ...  0.  0.  0.]
 [17. 12.  5. ...  0.  0.  0.]
 ...
 [ 1.  0.  1. ...  0.  0.  1.]
 [ 9. 29. 48. ...  0.  0.  0.]
 [12.  2.  1. ...  0.  0.  1.]]"
obj76,31,"[[ 90.  30.   8. ...   0.   0.   1.]
 [131. 101.   4. ...   4.   0.   3.]
 [150.  44.   0. ...   0.   1.   4.]
 ...
 [  0.   0.   0. ...   0.   0.   5.]
 [  7.  94.  13. ...   0.   0.   6.]
 [  5. 148.  21. ...   0.   0.   0.]]"
obj12,430,"[[41. 15. 26. ...  0.  0.  0.]
 [41. 38. 16. ...  0.  0.  0.]
 [55. 11.  4. ...  0.  0.  0.]
 ...
 [59. 36.  1. ...  0.  0.  1.]
 [24. 42.  8. ...  0.  0.  3.]
 [ 6.  0.  0. ...  0.  0.  0.]]"
obj82,408,"[[  2.   5.   3. ...   0.   0.   3.]
 [  1.   2.   1. ...   0.   0.   0.]
 [ 27.   4.  23. ...   1.   0.   0.]
 ...
 [ 64.  20.   2. ...   0.   0.   2.]
 [ 24.   6.   5. ...  10.   7.   2.]
 [  3.   3.  39. ...   7.  87. 121.]]"
obj99,253,"[[ 5.  0.  0. ...  0.  0.  0.]
 [18.  1.  5. ...  0.  0.  0.]
 [31.  1.  0. ...  0.  0.  0.]
 ...
 [19.  0.  0. ...  0.  0.  0.]
 [31.  1.  0. ...  0.  0.  0.]
 [33.  9.  0. ...  0.  0.  0.]]"
obj23,34,"[[  0.   0.   0. ...   0.   0.   1.]
 [  1.   0.   0. ...   0.   0.   7.]
 [  9.   7.  47. ...   0.   0.   8.]
 ...
 [ 50.   1.   0. ...   0.   0.  74.]
 [  0.   0.   0. ...   0.   0.   0.]
 [136. 124.  41. ...   0.   1.  15.]]"
obj27,203,"[[  0.   0.   0. ...  52.  22.  11.]
 [ 26.  94. 123. ...   0.   0.   0.]
 [  0.   0.   0. ...  39.  63.   3.]
 ...
 [  7.   2.   3. ...  21.   7.   2.]
 [  2.   0.   0. ...   8.   0.   0.]
 [ 41.  40.   8. ...   3.   1.   4.]]"
obj67,257,"[[124.  58.   2. ...   0.   0.   0.]
 [  6.   1.   0. ...   0.   0.   0.]
 [ 46.  35.   0. ...  58.  19.  23.]
 ...
 [ 52.   2.   0. ... 130.  17.   9.]
 [  4.  15.  30. ...  27.   0.   0.]
 [  9.   4.   0. ...  34.  67.  23.]]"
obj47,8,"[[ 0.  0.  0. ...  0.  0. 17.]
 [ 0.  0.  0. ...  0.  0.  7.]
 [ 0.  1. 19. ...  0.  0.  8.]
 ...
 [ 0.  0.  0. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  1. 87.]
 [31.  1.  0. ...  0.  0.  0.]]"
obj13,191,"[[ 1.  0.  0. ...  1.  0.  1.]
 [ 0.  0.  0. ... 18. 13. 14.]
 [ 1.  0.  0. ... 52. 12.  5.]
 ...
 [ 1.  0.  0. ... 29. 59. 49.]
 [ 1.  0.  0. ... 10.  4. 22.]
 [ 0.  0.  0. ...  7. 24. 13.]]"
obj82,448,"[[  2.   8. 122. ...   0.   0.   0.]
 [  0.   0.   0. ...   2.   7.  33.]
 [  0.   0.   0. ...  38.  23.  18.]
 ...
 [ 23.  12.  14. ...   0.   0.   4.]
 [  0.   0.   0. ...  17.  30.  35.]
 [126.  29.   6. ...   0.   0.   0.]]"
obj92,44,"[[  0.   0.   0. ...   0.   0.  27.]
 [  0.   0.   0. ...   8.   0.   1.]
 [  3.   0.   1. ...   0.   0.   7.]
 ...
 [ 37.   2.   0. ...   1.   4.  16.]
 [  4.   1.   0. ...   0.   0.   0.]
 [  1.   0.   0. ...  47. 150.  26.]]"
obj72,266,"[[  1.  63. 132. ...  35.  13.   7.]
 [  1.   2.   4. ...   0.   1.   9.]
 [ 11.   6.   7. ...   5.   0.   0.]
 ...
 [ 23.   0.   0. ...   2.   0.   4.]
 [  0.   0.   0. ...  27.   0.   0.]
 [131.   2.   0. ...   0.   0.   0.]]"
obj7,37,"[[  7.  32.  61. ...   4.  13. 126.]
 [ 57.  40.   7. ...   0.   0.   3.]
 [  2.  22.  84. ...   0.   7.   4.]
 ...
 [  8.  61.  45. ...   0.   0.   2.]
 [ 17.   0.   0. ...   0.   0.   0.]
 [ 22.  76.  33. ...   0.   0.   0.]]"
obj93,63,"[[ 29.  23.   1. ...   0.   0.   2.]
 [ 11. 115.  68. ...   0.   0.   0.]
 [  6.   0.   0. ...  53.  24.   6.]
 ...
 [  7.   2.   1. ...   0.   0.   0.]
 [  5.  71.  84. ...   0.   0.   0.]
 [ 18.  10.  22. ...   0.   0.   0.]]"
obj81,376,"[[ 27.  13.  20. ...   0.   0.   0.]
 [ 16.  12.  12. ...   0.   0.   0.]
 [  1.  18. 152. ...   0.   0.   0.]
 ...
 [ 36.   7.   3. ...   0.   0.   0.]
 [ 13.   8.  33. ...   0.   0.   0.]
 [ 41.  14.  25. ...   0.   0.   0.]]"
obj83,325,"[[ 0.  0.  0. ...  0.  0.  7.]
 [ 6.  0.  0. ...  0.  0.  0.]
 [51. 29.  9. ...  0.  0.  4.]
 ...
 [16.  0.  0. ... 20.  5. 13.]
 [22. 68. 10. ...  1.  0.  0.]
 [ 5. 12. 10. ...  0.  0.  1.]]"
obj93,80,"[[25. 40.  1. ...  0.  0.  2.]
 [41.  3.  2. ...  0.  0.  0.]
 [ 5. 41. 22. ...  0.  0.  0.]
 ...
 [ 1.  5.  5. ...  0.  0.  0.]
 [17. 46. 59. ...  0.  0.  0.]
 [28. 59. 66. ...  0.  0.  0.]]"
obj74,0,
obj5,185,"[[ 0.  0.  1. ... 13. 10. 41.]
 [18. 41. 13. ...  0.  0.  1.]
 [ 0.  0.  0. ... 31.  8.  2.]
 ...
 [ 7.  0.  0. ... 36.  9.  7.]
 [43. 47.  9. ... 47.  2.  2.]
 [ 0.  0.  0. ... 31. 15. 10.]]"
obj85,152,"[[ 0.  0.  1. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  0.]
 [ 1. 27. 54. ...  0.  0.  2.]
 ...
 [ 4.  1.  1. ... 24.  0.  1.]
 [46. 28.  8. ... 12.  2.  0.]
 [35.  7. 18. ...  1.  0.  0.]]"
obj55,301,"[[ 11.  63.  18. ...   0.   0.   0.]
 [ 48. 124.  21. ...  11.  20.   4.]
 [  1.  50. 104. ...   0.   0.   1.]
 ...
 [ 52.  17.   0. ...   0.   0.   1.]
 [  0.   0.   0. ...  18.   1.   5.]
 [ 35.  57.  33. ...  41.  11.   0.]]"
obj40,103,"[[ 0.  0.  0. ...  5.  0.  0.]
 [59.  6.  0. ...  0.  0.  0.]
 [ 4. 12.  1. ... 10. 22. 14.]
 ...
 [ 7.  0.  0. ...  1.  0. 27.]
 [23. 14. 11. ...  3.  0.  0.]
 [91. 23.  1. ... 26. 16.  9.]]"
obj23,39,"[[  0.  50. 152. ...   2.   0.   0.]
 [ 32.  85. 117. ...   0.   0.   1.]
 [  1.   0.  12. ...   2.   3.  90.]
 ...
 [ 29.   3.   1. ...   0.   0.   4.]
 [  0.   0. 102. ...   0.   1.  13.]
 [  0.   2.  30. ...   0.   0.   0.]]"
obj14,37,"[[111.  18.   0. ...   0.   0.   0.]
 [ 68. 110.   0. ...   0.   0.   4.]
 [ 78.  75.   1. ...   0.   0.  69.]
 ...
 [  5.  43.  35. ...   0.   0.   0.]
 [ 60.  58. 139. ...   0.   0.   2.]
 [ 86.  17.   0. ...   0.   0.   5.]]"
obj54,339,"[[  4.   0.   0. ...   1.   0.   8.]
 [ 22.   4.   6. ...   0.   0.   0.]
 [  0.   0.   0. ...   6.   5.  45.]
 ...
 [  0.   0.   0. ...   5.   1.   3.]
 [  0.   0.   0. ...   5.  33.  32.]
 [  9.   7. 109. ...   0.   0.   0.]]"
obj85,136,"[[  0.   0.   0. ...   0.   1.   1.]
 [ 23.  72.  21. ...  32.   1.   0.]
 [  0.  28.  20. ...   0.   0.   0.]
 ...
 [ 23.  31.   6. ...   4. 152. 124.]
 [  2.  16.  15. ...   2.  21.  22.]
 [  0.   0.   0. ...  79.  54.   1.]]"
obj76,42,"[[ 32.   9.   0. ...   0.   0.   0.]
 [  0.  35. 102. ...   0.   0.   5.]
 [  0.   1.  10. ...   0.   0.   0.]
 ...
 [134.   6.   0. ...   2.   4.   5.]
 [ 33.  44.  49. ...   0.   0.   0.]
 [164.  44.   0. ...   3.   3.   4.]]"
obj36,10,"[[ 0.  0.  0. ...  1.  1. 17.]
 [ 1.  1.  1. ...  0.  0.  7.]
 [ 1.  0.  2. ...  0.  2. 12.]
 ...
 [ 0.  1. 28. ...  0. 51. 17.]
 [ 0.  1. 33. ...  1. 45.  9.]
 [ 0.  0.  6. ...  0. 10. 34.]]"
obj63,10,"[[  0.   4.  22. ...   0.   0.   5.]
 [  0.   4.  12. ...   0.   0.   3.]
 [  3.   4.   3. ...   0.  55.  73.]
 ...
 [  0.   0.   1. ...   1.  13.  27.]
 [  0.   2.  12. ...   0.  55. 112.]
 [  3.   1.   2. ...   0.  34.  64.]]"
obj5,213,"[[ 0.  0.  0. ...  1.  1.  8.]
 [ 1.  0.  0. ...  6.  2. 10.]
 [ 1.  0.  0. ...  1.  2. 16.]
 ...
 [ 4.  2.  0. ...  0.  0.  0.]
 [ 1.  0.  0. ...  0.  0.  6.]
 [ 1.  0.  0. ...  4.  0.  4.]]"
obj74,26,"[[ 75.  51.   0. ...   0.   0.   0.]
 [ 14.   3.   4. ...   0.   2. 132.]
 [  0.  19. 124. ...   0.   0.   0.]
 ...
 [ 63.   0.   0. ...   0.   0.   0.]
 [ 10.  48.  23. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   2.]]"
obj89,58,"[[ 11. 149.  17. ...   0.   0.   0.]
 [  1.  96.  39. ...   0.   0.   3.]
 [ 30. 120.   4. ...   0.   0.   0.]
 ...
 [ 21.  83.  18. ...   0.   0.   2.]
 [  1.   1.   2. ...   0.   2.   6.]
 [  0.  47. 121. ...   0.   0.  16.]]"
obj92,126,"[[  2.   0.   0. ...  65.  25.  18.]
 [  0.   0.   0. ...  67.   1.   1.]
 [  0.   0.   0. ...  13.   5.   5.]
 ...
 [123.  24.   0. ...  51.  32.   2.]
 [  5.   4.   2. ...  34.   0.   0.]
 [109.   2.   0. ...   6.   0.   0.]]"
obj40,92,"[[50. 11. 11. ...  2. 28. 55.]
 [ 3.  3.  0. ...  0.  0.  5.]
 [ 1.  2. 19. ...  0.  0.  0.]
 ...
 [ 2.  6. 15. ...  8. 42. 19.]
 [69.  8.  8. ...  5. 17.  3.]
 [ 6.  0.  0. ...  0.  0.  0.]]"
obj83,398,"[[24.  7.  7. ...  0.  0.  0.]
 [34.  9.  4. ...  0.  0.  0.]
 [30.  2.  0. ...  0.  0.  0.]
 ...
 [28.  8.  3. ...  0.  0.  2.]
 [38. 85. 29. ...  0.  0.  0.]
 [63. 42.  0. ...  0.  0.  0.]]"
obj29,318,"[[  1.   0.   1. ...   4.   6.  18.]
 [  0. 137.  99. ...   0.   0.   0.]
 [  4.   0.   1. ...  16.   0.   0.]
 ...
 [  0.   0.   1. ... 131. 116.   1.]
 [  0.   0.   0. ...  14.  85.  55.]
 [ 66.  63.   5. ...  22.  10.  12.]]"
obj24,61,"[[ 73. 142.  34. ...   0.   0.   0.]
 [ 16. 128. 104. ...   0.   0.   1.]
 [ 22.  76.  65. ...   0.   0.   1.]
 ...
 [  1. 165. 119. ...   0.   0.   0.]
 [ 21.  47.  84. ...   0.   0.   0.]
 [ 21.  68.  54. ...   0.   0.   0.]]"
obj79,154,"[[ 20.  50.  14. ...   1.   8.  12.]
 [ 26.  39.  21. ...   0.   0.   0.]
 [  0.   6.  52. ...  46.   6.   7.]
 ...
 [  4.   1.   0. ...  20.   1.   4.]
 [  8.  13. 121. ...  44.   0.   0.]
 [ 64.  60.   7. ...   0.   0.   0.]]"
obj43,139,"[[  0.   0.   0. ...  16.   2.   1.]
 [  0.   0.   0. ... 157.  16.   3.]
 [ 20.   0.   0. ...  40.   0.   0.]
 ...
 [  0.   0.   1. ...   2.   1.   5.]
 [ 35.  73.   3. ...   0.   0.   0.]
 [  1.   0.   0. ...  10.  15.   6.]]"
obj77,184,"[[  1.   1.  17. ... 107.  10.   1.]
 [ 37. 129.  26. ...   0.   4.   6.]
 [ 10.  24.  33. ...  47.  33.   0.]
 ...
 [  4.  23.  26. ...   5.   0.   0.]
 [ 13.   3.   1. ...   0.   0.   0.]
 [  4.   2.   0. ...   0.   0.   0.]]"
obj29,138,"[[  0.   0.   0. ...  11. 120.  46.]
 [  0.   0.   0. ...  14.   3.   1.]
 [ 15.   6.   1. ...  28.  28.  47.]
 ...
 [  0.   1.  83. ...   1.   0.   0.]
 [  3.   5. 140. ...   0.   0.   0.]
 [ 35.   0.   0. ...   1.   0.   0.]]"
obj9,258,"[[45. 15.  3. ...  0.  0.  0.]
 [65.  6.  0. ...  0.  0.  0.]
 [30.  9.  1. ...  0.  0.  0.]
 ...
 [17. 26.  4. ...  0.  0. 37.]
 [30.  2.  6. ...  0.  0.  1.]
 [30.  1.  1. ...  0.  0.  0.]]"
obj77,163,"[[  0.   1.  34. ...   0.   0.   3.]
 [ 21.   4.   5. ...   0.   0.   5.]
 [ 27.   4.   1. ...   0.   0.   2.]
 ...
 [  9.  33.  58. ...   0.   0.   0.]
 [ 29.  22.   7. ...   0.   0.   0.]
 [ 11. 121. 100. ...   0.   0.   0.]]"
obj75,321,"[[ 44.  80.  18. ...   0.   0.   0.]
 [ 15.   2.  22. ...   0.   0.   1.]
 [ 28.  55.  30. ...  56.  13.  21.]
 ...
 [ 27. 114.  46. ...   6.   6.   0.]
 [  0.   0.   0. ...  14.   1.   7.]
 [  0.   0.   0. ...   0.   0.   0.]]"
obj8,70,"[[ 0.  0.  0. ...  5.  1.  8.]
 [48. 25.  0. ...  8.  4.  6.]
 [14. 30. 12. ... 54. 56.  6.]
 ...
 [95. 65.  0. ...  1.  0.  0.]
 [31.  6.  1. ...  1.  0.  1.]
 [ 1.  0.  0. ... 12.  5.  0.]]"
obj81,359,"[[54. 31.  3. ...  0.  0.  0.]
 [67. 38.  2. ...  0.  0.  0.]
 [30. 46.  4. ...  0.  0.  0.]
 ...
 [23. 11.  4. ...  0.  0.  0.]
 [10.  4.  4. ...  0.  0.  0.]
 [36.  3.  0. ...  0.  0.  0.]]"
obj91,43,"[[  0. 138. 143. ...   1.   4.   1.]
 [ 66.  12.   0. ...   0.   0.  74.]
 [ 12.   0.   0. ...   0.   0.   1.]
 ...
 [  0.   2.  55. ...   0.   0.   4.]
 [ 45.  53.  10. ...   0.   1.  23.]
 [  0.   0.   0. ...   0.   0.   0.]]"
obj16,187,"[[  9.   0.   0. ... 138.   0.   0.]
 [ 43.   5.   1. ...   0.   0.   0.]
 [ 35.   2.   0. ... 142.  44.   0.]
 ...
 [  0.   0.   0. ...   3.  14.   8.]
 [  8.   1.   0. ...   0.   0.   0.]
 [  3.   1.   0. ...   0.   0.  37.]]"
obj99,248,"[[  1.   0.   0. ...   9.   1.   7.]
 [  1.   0.   0. ...   1.   7.  21.]
 [  3.   0.   0. ... 130.  16.   9.]
 ...
 [  0.   0.   0. ...   1.   5.  36.]
 [  1.   0.   0. ...   0.   2.  11.]
 [  1.   0.   0. ...   0.   0.   0.]]"
obj33,23,"[[ 24. 155.  35. ...   0.   0.   0.]
 [ 41. 134.  20. ...   0.   0.   0.]
 [ 12. 115.   9. ...   1.   0.   2.]
 ...
 [  0.   0.   0. ...   0.   0.   0.]
 [  0.   0.  21. ...   0.   0.   0.]
 [  1.   2.  34. ...   0.   0.   0.]]"
obj7,54,"[[ 6. 95. 65. ...  0.  0.  4.]
 [12. 10. 22. ...  0.  0.  2.]
 [ 7. 13. 13. ...  0.  0.  6.]
 ...
 [ 0.  0.  0. ...  0.  0.  2.]
 [ 0. 60. 64. ...  0.  0.  4.]
 [27. 85. 23. ...  0.  0.  0.]]"
obj34,26,"[[  5.  33.  18. ...   0.   0.   3.]
 [ 15.  12.  14. ...   0.   0.   0.]
 [ 25.   1.   0. ...  72.   1.   0.]
 ...
 [ 11. 108.  57. ...   4.   0.   1.]
 [  1.   0.   0. ...   6.   0.   0.]
 [ 26.  53.  10. ...   0.  11.  30.]]"
obj49,122,"[[ 18.  22.  14. ...   0.   0.   1.]
 [  8. 122.  18. ...   0.   0. 122.]
 [134.  21.   0. ...   0.   0.   5.]
 ...
 [ 36.  14.  13. ...   0.   0.   5.]
 [  0.   0.   8. ...   0.   0.   0.]
 [ 27.  36.  20. ...   0.   0.   0.]]"
obj72,236,"[[ 6.  0.  0. ...  0.  0.  0.]
 [ 7.  3.  4. ...  0.  0.  1.]
 [26. 19.  1. ...  0.  0.  0.]
 ...
 [ 0.  0.  0. ... 12.  1.  0.]
 [ 7.  4.  3. ...  0.  0.  1.]
 [ 6.  1.  2. ... 23.  4.  5.]]"
obj1,85,"[[ 6.  2.  0. ...  0.  0.  1.]
 [ 2. 23. 41. ...  0.  0.  0.]
 [ 0.  0. 10. ...  0.  0.  0.]
 ...
 [ 4. 13. 14. ...  0.  0.  0.]
 [ 0.  2.  4. ...  0.  0.  0.]
 [ 4. 10.  1. ...  0.  0.  0.]]"
obj66,45,"[[ 41.   0.   0. ...   0.   0.   1.]
 [  8.   7.   0. ...   0.   0.   1.]
 [  1.   9. 123. ...   0.   0.   0.]
 ...
 [  0.   0.   0. ...   0.   0.   0.]
 [  8.  19.  52. ...   0.   0.   0.]
 [ 40.  39.   3. ...   0.   0.   0.]]"
obj41,309,"[[  2. 114. 127. ...   0.   0.   0.]
 [  0.  11.  75. ...   0.   0.   1.]
 [ 11.   2.   4. ...   0.   0.   2.]
 ...
 [  0.   0.   3. ...  48.  27.  24.]
 [ 29.   7.   0. ...  13.  10.  23.]
 [  9.  11.   3. ...   0.   0.   0.]]"
obj24,31,"[[ 50.  74.   8. ...   0.   0.   0.]
 [ 87. 101.  26. ...   0.   0.   0.]
 [ 14.  57.  38. ...   0.   0.   1.]
 ...
 [ 27.  42.  27. ...   0.   0.   1.]
 [  7.   1.   2. ...   0.   0.   0.]
 [  3.   7.  13. ...   0.   0.   3.]]"
obj36,288,"[[  0.   0.   0. ...  18.   6.   7.]
 [ 18.  27.  25. ...   0.   7.   2.]
 [ 50.   8.   7. ...   0.  55. 125.]
 ...
 [  2.  25.  92. ...   0.   0.   0.]
 [  0.   0.   0. ...  11.  24.  14.]
 [ 33.  23.  30. ...   0.   0.  13.]]"
obj4,18,"[[  2.  47. 102. ...   0.   0.   0.]
 [  1.   1.  54. ...   0.   0.   0.]
 [  9.  83. 135. ...  87.  27.   0.]
 ...
 [  0.   0.  14. ...   1.   1.  28.]
 [  6.   1.   1. ...   0.  12. 121.]
 [  0.   0.   0. ...   3.  60.  21.]]"
obj77,164,"[[145.  28.   0. ...   0.   6.  24.]
 [ 21.  10.  14. ...   0.  14.  23.]
 [ 36.   0.   0. ...   3.   0.   2.]
 ...
 [ 17.  65.  37. ...   6.   0.   0.]
 [ 58.   5.   5. ...   0.   0.   0.]
 [ 73.  86.  79. ...   2.   0.   0.]]"
obj29,320,"[[ 4.  1.  0. ... 19. 10.  1.]
 [ 4.  1.  0. ...  9.  4. 12.]
 [93. 73.  5. ...  2.  2. 22.]
 ...
 [16.  1.  0. ...  3.  2.  8.]
 [ 1.  0.  0. ...  0.  0.  0.]
 [46. 10.  6. ...  0.  0.  5.]]"
obj32,78,"[[ 22.   4.   0. ...   0.   0.   2.]
 [ 44. 141.  20. ...   1.   0.   4.]
 [ 12.   3.   1. ...   0.   0.   3.]
 ...
 [  7.   1.  33. ...   0.   0.   9.]
 [ 21.  25.   7. ...   0.   0.   0.]
 [  2.  26.   8. ...   2.   0.   0.]]"
obj34,37,"[[ 30.   6.   1. ...   0.   0.   0.]
 [  9.   4.   0. ...   0.   0.   4.]
 [  3.   3.  25. ...   2.   1.  22.]
 ...
 [  5.   0.   0. ...  15.   0.   0.]
 [ 41. 157.  24. ...   1.   0.   0.]
 [ 61.  26.   0. ...   0.   0.  16.]]"
obj11,270,"[[24.  8.  2. ...  0.  0.  0.]
 [62. 63. 57. ...  0.  0.  1.]
 [27. 22. 20. ... 14. 24. 17.]
 ...
 [75. 53. 18. ...  6.  7. 22.]
 [20. 10.  5. ... 20. 89. 79.]
 [40. 44. 49. ...  0.  0.  0.]]"
obj91,26,"[[ 80.  13.   0. ...   0.   7. 132.]
 [  9.   0.   0. ...   0.   0.   0.]
 [ 10.   3.   2. ...   1.   3.   5.]
 ...
 [137.   2.   0. ...   0.   1.  38.]
 [  9.  33.  13. ...   0.   0.   0.]
 [ 34.   0.   0. ...   0.   0.   0.]]"
obj44,79,"[[ 6.  4.  3. ...  0.  0.  0.]
 [ 1. 13.  0. ... 19. 23. 14.]
 [ 1.  0.  0. ...  0.  0.  1.]
 ...
 [11.  7. 10. ... 17.  2.  3.]
 [ 9.  5.  0. ... 23.  2.  0.]
 [11.  0.  0. ...  0.  0.  0.]]"
obj26,245,"[[119.  31.   0. ...   0.   0.   2.]
 [ 34.   9.   0. ...   0.   0.   0.]
 [ 10. 106.  33. ...   0.   0.   0.]
 ...
 [ 43.  62.   4. ...   1.   0.   0.]
 [  9.   5.  23. ...   0.   0.   2.]
 [  4. 138. 113. ...   0.   0.   3.]]"
obj31,177,"[[  0.  99. 147. ...   0.   0.   0.]
 [  0.   3. 155. ...   0.   0.   1.]
 [  9.   4.   8. ...   0.   0.   1.]
 ...
 [  0.   0.   0. ...   0.   0.   0.]
 [  0.   1. 159. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   1.]]"
obj93,37,"[[ 4. 14. 49. ...  0.  0.  2.]
 [68.  7.  0. ...  0.  0.  0.]
 [ 3.  2.  5. ...  0.  0. 15.]
 ...
 [ 0.  1.  1. ...  0.  0.  4.]
 [ 0.  0.  0. ...  0.  0.  1.]
 [ 5.  5. 18. ...  0.  0.  0.]]"
obj76,32,"[[ 35.  16.   0. ...   0.   0.   1.]
 [  0.  66. 121. ...   0.   0.   8.]
 [  5.  23.  13. ...   0.   0.   0.]
 ...
 [ 32.  26.  19. ...   0.   0.   0.]
 [  5.   0.   5. ...   1.   9.  42.]
 [ 11.  33.  10. ...   0.   0.   4.]]"
obj68,243,"[[11.  4.  1. ...  0.  0.  0.]
 [ 6.  5. 10. ...  0.  0.  0.]
 [20. 48. 52. ...  0.  0.  0.]
 ...
 [33. 17.  8. ...  0.  0.  0.]
 [41. 16. 19. ...  0.  0.  0.]
 [20.  1.  4. ...  0.  0.  0.]]"
obj73,19,"[[ 23. 119.  26. ...   0.   0.   0.]
 [  0.   0.   1. ...   0.   0.   0.]
 [104.  81.   4. ...   1.   0.   5.]
 ...
 [  2.  85.  88. ...   0.   0.   0.]
 [  0.  55. 136. ...   0.   0.  17.]
 [  0.   0.   0. ...   0.   0.  10.]]"
obj16,118,"[[112.  28.   6. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   4.  37.]
 [  2.   1.   0. ...   5.  31.   7.]
 ...
 [131.   3.   0. ...   0.   0.   8.]
 [  0.   0.   0. ...   0.   0.   0.]
 [ 18.   0.   0. ...   0.  32.  99.]]"
obj54,101,"[[52. 10.  0. ...  0. 48. 63.]
 [51. 12.  0. ...  0. 93. 61.]
 [ 4.  5.  1. ... 19. 11.  5.]
 ...
 [ 7. 26.  0. ...  0.  0.  0.]
 [50. 69. 61. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  1.]]"
obj84,85,"[[  2.   0.   0. ...  67.  25.  15.]
 [ 28.  44.   5. ...   0.   0.  46.]
 [ 50.   1.   0. ...   0.   1.  10.]
 ...
 [ 17. 144. 144. ...   3.   0.   1.]
 [  5.   0.   0. ... 154.   7.   2.]
 [  7.   0.   0. ...   0.   0.   0.]]"
obj38,23,"[[ 40. 112.  11. ...   0.   0.   0.]
 [  0.   0.  55. ...   0.   0.  13.]
 [ 45. 131.  36. ...   0.   0.   1.]
 ...
 [  1.   2.   1. ...   0.   0.   0.]
 [  3.  30.   6. ...   0.   0.  13.]
 [  0.   0.   0. ...   0.   0.   0.]]"
obj76,54,"[[ 0.  0.  0. ...  0.  0.  1.]
 [ 0.  0.  0. ...  0.  0.  4.]
 [ 6.  2.  0. ...  0.  0.  6.]
 ...
 [13. 34.  0. ...  1.  1.  1.]
 [ 0.  0.  0. ...  0.  0.  2.]
 [14. 15. 23. ...  0.  0.  0.]]"
obj5,207,"[[ 1.  0.  0. ... 27. 31. 12.]
 [ 0.  0.  0. ... 19. 31. 36.]
 [ 0.  0.  0. ... 27. 21. 20.]
 ...
 [ 0.  0.  0. ...  2.  6. 32.]
 [ 0.  0.  0. ...  0.  0.  0.]
 [ 0.  0.  0. ...  0.  0.  0.]]"
obj65,272,"[[ 47.   0.   0. ...   0.   0.   0.]
 [ 13.  28.  36. ...   0.   0.   0.]
 [ 83. 119.   6. ...   0.   0.   0.]
 ...
 [  0.   9.   9. ...   0.   0.  15.]
 [  2.   2.   1. ...   0.   0.   3.]
 [  2.   4.   7. ...   0.   0.   1.]]"
obj66,390,"[[  0.   0.   0. ... 102.   5.   3.]
 [  8.  28.  25. ... 116.  72.  86.]
 [ 10.   4.  14. ...  18.  35.  41.]
 ...
 [ 31.  26.   0. ...   0.   4.  71.]
 [  0.   7.  10. ...   7.  18.  96.]
 [ 25.  57.  39. ...   0.   0.   0.]]"
obj11,13,"[[ 48.  17.   0. ...   0.   0.   0.]
 [  0.   0.   0. ...   0.   0.   0.]
 [ 51.   5.   0. ...   0.   0.   0.]
 ...
 [  1.  49.   4. ...   0.   0.   2.]
 [  0.  10. 135. ...   0.   1.  12.]
 [  1.   1.   0. ...   0.   0.   0.]]"
